id;t-cell GSM1313610;pancreatic - GSM524168;muscle - GSM624967;artery_GSM346560;liver - GSM391702
hsa:577;6,853920817;5,107105699;7,339127488;7,483560938;5,324726795
hsa:578;7,422930964;4,048759312;10,37840324;8,553279856;7,442943496
hsa:579;6,870253739;3,152183419;8,891783703;6,456912902;7,43629512
hsa:580;6,513604439;5,595089209;10,1215283;8,434182007;5,504620392
hsa:581;8,398857594;4,804776378;9,432857742;7,275129875;7,567533793
hsa:582;7,107196148;0,857727591;10,0843463;9,313057611;9,675251386
hsa:585;6,849398845;4,384377983;10,54531556;8,245324787;7,674451356
hsa:586;7,343887456;4,476643345;8,77422817;6,837957837;5,513598912
hsa:587;7,277547783;5,024292318;9,292483816;7,806860496;7,84101891
hsa:590;8,573327855;8,622125051;10,80920541;7,115636737;13,10617032
hsa:593;7,158266329;7,916297491;12,57215544;9,251906044;12,5144675
hsa:594;6,7675395;4,631158786;9,715788772;7,620235132;10,32907571
hsa:595;9,53769016;7,396741019;7,235800804;9,151026879;10,02416039
hsa:596;7,619843586;5,119222125;9,708070714;7,447858389;7,913483642
hsa:597;Nan;9,295034201;Nan;Nan;Nan
hsa:598;8,23875962;3,720226611;9,207078924;8,021782691;8,325282201
hsa:583;7,262737605;8,444517993;11,77375737;Nan;Nan
hsa:599;Nan;Nan;13,45465915;10,83430512;12,75659802
hsa:604;10,0614252;6,688324144;12,21639759;10,76333961;10,71892173
hsa:605;6,637617905;5,977437828;9,288021239;7,996128117;9,307639669
hsa:607;6,739281064;10,03692911;9,359310317;8,792913902;8,554588852
hsa:608;6,628847944;2,9202933;15,42334575;6,249830236;5,439623138
hsa:610;6,618900688;1,887740095;6,912202811;7,940784768;6,658353085
hsa:611;6,662433396;5,004501392;9,243412032;6,74683675;6,905687849
hsa:613;Nan;5,360721352;Nan;Nan;Nan
hsa:617;6,998026216;6,436794812;11,75334212;8,485281906;11,43081841
hsa:622;6,525962762;4,878725966;7,915573328;7,470121957;13,13457071
hsa:623;6,66344425;4,518535139;10,02983935;7,456255836;8,428360173
hsa:624;6,744039969;3,808385051;8,390168956;6,613185376;7,415319248
hsa:627;6,720004678;5,871285104;6,942555985;8,076243749;6,898450233
hsa:629;Nan;5,01887999;Nan;Nan;Nan
hsa:602;Nan;Nan;7,845102326;8,21818004;10,17313559
hsa:631;6,510229312;7,113012822;6,078951341;7,571775393;5,368069877
hsa:633;8,340464353;6,742016642;8,445645685;11,45912209;10,15127895
hsa:634;6,749941673;4,590815257;9,514601791;7,328572873;9,691026336
hsa:635;6,868217576;3,049787457;10,50680344;7,885397433;15,61533939
hsa:636;6,617750835;6,051658536;8,062903256;8,126803356;7,361072187
hsa:637;6,936881441;4,613909144;7,767814851;6,736761605;10,41863239
hsa:638;7,011495639;4,026800059;9,730300298;7,028668599;5,738767837
hsa:639;7,408984566;;8,976539204;7,557203285;8,781359714
hsa:640;6,434297954;5,388369639;7,432343708;7,219327216;6,306633749
hsa:641;6,479736619;5,878480131;10,45799641;6,894381252;9,144403327
hsa:642;8,758972688;5,853247167;10,52454172;7,993578134;6,002252452
hsa:643;6,589426396;4,469988189;7,644566436;6,939885729;8,010271449
hsa:644;8,201491741;3,176417681;10,97704349;8,625165644;8,7861776
hsa:645;9,950462582;6,766595162;13,51055403;9,135699027;12,95893328
hsa:646;7,908273006;2,516504251;8,136139926;6,650305029;8,278449458
hsa:649;7,201045686;4,671343299;7,65637521;8,058137648;9,596209777
hsa:632;Nan;Nan;6,9795681;7,377314661;8,736740155
hsa:650;7,230942697;5,915205494;9,016281647;8,371025839;7,223145835
hsa:651;8,811124187;3,959770155;6,692092375;7,945373602;6,414473836
hsa:652;7,370600232;6,05115455;7,080018029;8,264142301;5,548436625
hsa:653;6,784451635;9,529092023;10,06201801;6,830267806;6,502740248
hsa:654;7,091435386;2,090243666;7,29437977;7,132349658;6,288979217
hsa:655;7,0725346;4,899088863;9,189311663;7,351501867;8,858589895
hsa:656;Nan;4,578334949;Nan;Nan;Nan
hsa:657;7,414112691;6,127014142;10,4106792;9,243118187;7,990588518
hsa:658;6,840801605;3,55959522;8,101659929;6,607555209;6,733354341
hsa:659;6,753983625;3,938694834;9,90643432;8,141018213;6,754751481
hsa:660;6,775676852;2,912649865;9,312429206;7,93300012;5,727920455
hsa:661;6,626682972;7,196823401;10,45213826;8,49671;7,553821257
hsa:662;6,553565479;6,259939527;8,789845296;7,964456767;7,718841972
hsa:663;8,583834955;7,473740833;11,77518217;9,491762925;8,737754352
hsa:664;7,010253947;8,325810477;14,49892144;8,271238835;11,86807002
hsa:648;Nan;Nan;13,32268869;10,17455123;10,04357417
hsa:665;8,240724709;9,428856456;11,94717791;9,903028817;10,47028331
hsa:666;6,759968053;6,120263206;6,305570372;7,320656159;5,727920455
hsa:667;6,780795095;;9,777213755;7,910704055;7,72118771
hsa:668;6,59669029;2,941106311;6,002252452;6,693640279;7,756222713
hsa:669;6,866892629;8,256350238;11,6081624;8,343061321;8,35887094
hsa:670;7,361987624;7,807612523;11,32811389;8,687221694;11,3204057
hsa:672;6,80108865;5,479889004;9,797443611;6,916925651;7,574902513
hsa:675;6,547613314;2,81532055;15,42503335;6,303012394;5,313256041
hsa:676;6,484335388;2,859969548;6,123086751;6,29062714;6,834154981
hsa:677;9,224508217;5,174236442;9,018424827;8,528680283;8,364839179
hsa:678;10,61703579;4,53749239;9,562512937;9,755082196;11,61945905
hsa:680;6,623865399;4,799629298;6,517514417;6,783194703;8,430452552
hsa:682;8,273065117;3,860962798;13,7808268;9,616227188;10,28736609
hsa:683;6,714259258;4,826802684;6,616181231;6,897990626;5,520422249
hsa:684;10,4003031;8,097505456;9,490850877;9,340384235;12,27940745
hsa:685;6,68429979;4,069543242;8,025611633;7,987480045;4,925999419
hsa:686;8,125434136;4,87896119;10,0238079;7,462324607;10,6678525
hsa:687;9,823991317;5,761075605;11,18041343;8,862801438;9,473814041
hsa:688;8,534649166;4,300773389;10,1898907;7,597495117;8,403482928
hsa:673;Nan;4,668459557;8,318768743;7,22118108;9,482606308
hsa:689;8,65546287;5,375728221;15,55940931;11,74719554;13,30080497
hsa:694;10,06489093;7,863749989;9,621817697;10,95097178;13,76554218
hsa:695;8,322910596;5,582254908;7,159871337;7,300297643;8,896937815
hsa:671;Nan;Nan;8,016468531;7,177559067;7,432124273
hsa:696;6,587028883;5,701826258;9,176173149;6,939485186;8,49625461
hsa:699;6,558132911;;7,034571507;6,784598199;5,055260465
hsa:701;7,115491089;6,583158004;8,193278936;6,901422048;7,744833837
hsa:705;6,636350555;6,213736096;10,48984796;7,48167029;8,888134388
hsa:706;8,259071364;3,972692654;11,64610864;10,00603148;11,02548566
hsa:708;7,666103255;9,439955517;13,26943759;9,091467371;10,64499578
hsa:710;9,956191648;9,449066085;11,83142601;11,71161536;16,26848717
hsa:712;7,864402842;1,14404637;10,56090598;9,579906096;13,00334222
hsa:713;10,42567749;6,490890979;9,746178381;7,676662335;12,71737654
hsa:715;7,629125487;2,839959587;10,94500482;10,43605562;16,14128294
hsa:716;8,715421675;7,326699125;8,45744565;11,11883079;16,9058218
hsa:717;Nan;5,01887999;Nan;Nan;Nan
hsa:718;11,18922941;7,33655119;11,63725883;9,079191415;17,97938053
hsa:719;9,06265062;4,521678952;10,64421682;7,920299256;9,920055055
hsa:722;6,92430183;6,09000653;6,390598906;8,318877178;16,35954025
hsa:725;7,274933057;4,489286023;5,638073837;6,924598755;13,65588845
hsa:726;7,158710661;3,919805277;8,47765103;8,010802213;9,291400959
hsa:727;6,891297661;3,507160349;10,01499682;7,506724112;15,04990384
hsa:728;8,495031537;6,161081482;15,42140741;8,937915189;7,945443836
hsa:729;6,93429239;7,102973004;10,57374185;6,829177262;15,19627937
hsa:730;8,946634373;8,582608068;8,998993514;10,36705431;12,27868176
hsa:731;6,586291873;2,671293372;7,822092774;8,204375511;14,76379331
hsa:714;10,82677091;1,778208576;7,66106548;Nan;Nan
hsa:732;6,700522948;4,433627167;7,547665748;6,790094312;15,21754124
hsa:733;6,582373848;6,353499735;5,285402219;7,158448118;14,00211178
hsa:734;6,642012691;3,218186263;8,408709421;7,174477346;7,648373101
hsa:735;6,600608737;1,427606173;4,459431619;5,865762959;14,46153061
hsa:738;7,312483664;8,524659241;12,75499186;10,31248593;11,98238757
hsa:740;6,597110997;7,765998774;12,19155278;9,722727284;12,33326718
hsa:741;6,702934532;;7,278041322;7,45813589;8,828771194
hsa:744;6,65919675;6,375217163;10,01726429;7,984626177;6,380990061
hsa:745;7,89649589;0,876450063;12,40871176;7,080672164;7,51230643
hsa:746;8,901171613;10,047233;13,90197934;10,18158711;13,40167953
hsa:747;6,589832385;5,441616269;9,367851534;8,003562886;7,989252565
hsa:752;7,412866188;4,496885969;9,395176946;7,950614216;7,676662335
hsa:753;Nan;5,545536562;10,03918192;8,595765082;8,749592685
hsa:754;9,117898328;12,48894474;12,30665984;11,688954;12,35389114
hsa:755;7,94843148;6,343690174;7,711733751;8,066797433;8,015243361
hsa:720;Nan;;Nan;Nan;Nan
hsa:757;7,537698311;6,0022974;11,47321455;9,225834036;9,141085319
hsa:721;Nan;;Nan;Nan;Nan
hsa:758;6,809852918;2,761388983;9,025458114;8,280056204;8,89542381
hsa:759;6,507642436;3,039467394;9,997696598;7,140960995;9,57831477
hsa:760;6,600174239;0,659924558;12,9912561;7,976094366;11,74037107
hsa:761;6,777157376;4,50589093;17,9684193;6,281701959;7,007868243
hsa:762;6,735197209;3,209103904;11,27203849;6,877962228;7,79223851
hsa:763;6,451258926;4,349082146;9,856892345;7,52193801;11,50069252
hsa:765;6,65503692;2,930245977;6,877754458;6,501665245;8,939579214
hsa:766;6,560933523;3,478971805;10,33505532;7,997947208;10,78398041
hsa:767;6,512936364;4,293855849;9,699040966;6,450599279;6,762880293
hsa:768;7,213648622;7,133604623;11,05141289;6,491077038;8,671717965
hsa:770;8,33136485;7,632542762;10,18698083;7,853939525;10,39049143
hsa:771;6,542260965;4,933057912;8,107663947;7,544271447;8,651760001
hsa:774;6,729348832;5,644195282;6,538161283;6,883987308;5,462706751
hsa:775;6,633081458;5,941207786;7,927848639;8,198171614;8,217198379
hsa:776;6,928844037;5,833239156;8,201707783;7,58741076;8,284588101
hsa:777;6,689914132;;8,195396721;6,265956284;5,842978832
hsa:778;6,663430017;5,331275267;7,663913842;7,5259514;6,659639187
hsa:779;7,057840137;6,249445341;14,65033936;6,873579455;8,689299161
hsa:781;7,409161784;6,17911286;13,36959911;8,834056986;5,776103988
hsa:782;6,63901595;3,794279504;11,80016809;9,254563345;8,661766299
hsa:783;6,750442428;4,842812391;8,593036186;8,158660425;6,874490105
hsa:784;8,160305089;6,122564639;9,295347643;7,234236978;7,749838514
hsa:785;6,624500879;2,988756294;7,696389168;6,812177306;6,899659026
hsa:786;6,589171729;6,601696516;13,63560477;8,462837601;8,374604819
hsa:788;6,680417347;7,008092421;12,91742803;8,162023684;13,09829532
hsa:790;6,782788585;;8,191482166;8,348108459;7,882031608
hsa:793;6,519475857;8,026058356;6,621122787;6,424316035;6,672115159
hsa:794;7,66643216;3,676944359;9,67224853;7,352016934;6,928370323
hsa:795;6,51530876;5,56163163;7,400025518;7,100756939;5,48864354
hsa:796;Nan;3,386810946;Nan;Nan;Nan
hsa:797;Nan;3,386810946;Nan;Nan;Nan
hsa:799;6,593041472;5,203035212;7,964104375;6,923800415;6,974750582
hsa:773;Nan;Nan;7,424500773;8,433221468;8,663226777
hsa:800;8,814065822;4,289441647;9,457846704;9,985850407;9,800547289
hsa:801;Nan;8,031327593;13,76645147;11,20288022;11,65937487
hsa:810;6,613622997;3,72858114;9,714264922;7,480246191;9,278128936
hsa:811;9,388902011;7,761629396;11,86040649;9,502725359;13,05236943
hsa:813;8,282365667;5,213029615;10,99331715;9,155634518;7,955476208
hsa:814;6,621317405;3,341332594;7,593441934;6,344775247;7,805421446
hsa:815;6,635304567;2,039640688;11,02130116;6,833907423;7,640669727
hsa:780;Nan;Nan;11,43605897;9,093766267;9,513406113
hsa:816;6,697441091;6,601616843;10,99598993;7,645163291;9,627196141
hsa:818;7,185083552;3,207191699;11,56303352;9,695599115;9,842018017
hsa:819;9,301537349;9,195396816;11,66751076;10,2278686;11,19303247
hsa:820;6,510132764;3,878725341;8,21916852;8,414541488;6,949534933
hsa:821;8,32843402;8,593699129;10,23597451;9,986322276;11,99513995
hsa:822;7,590355002;5,539466599;5,683696454;7,753785022;9,900112063
hsa:823;8,524929516;7,856981707;10,91547914;9,32730787;10,63144992
hsa:824;6,877498873;6,546714952;12,55262353;9,397764932;10,99266246
hsa:825;6,63893524;3,844839177;16,0666708;8,054205258;9,159456239
hsa:826;9,115483291;7,00902027;14,15832567;11,29425314;12,73479428
hsa:827;7,14973696;6,097610797;8,201233468;6,702059752;7,000213406
hsa:829;7,422743238;3,273998349;7,958997698;10,71712803;11,77565143
hsa:830;8,426985922;4,343208562;12,13655932;10,79200883;10,21872469
hsa:831;Nan;6,184100463;12,01979126;9,161491684;10,20422337
hsa:832;8,352812487;5,790691822;12,302478;10,0406769;10,80712913
hsa:817;6,883736888;5,256009768;10,33481139;Nan;Nan
hsa:833;Nan;4,038373436;8,228670356;9,132407174;11,20762103
hsa:805;Nan;8,031327593;13,76645147;11,20288022;11,65937487
hsa:834;Nan;4,028569152;9,943393929;Nan;Nan
hsa:808;Nan;8,031327593;13,76645147;11,20288022;11,65937487
hsa:835;7,174985041;2,959805501;7,39374778;7,4557634;6,673417184
hsa:836;7,635674419;6,64587455;9,976707312;8,419787465;9,772149591
hsa:837;7,200636935;6,199627516;9,359436599;7,44974766;8,902674924
hsa:838;6,587669521;0,286881148;9,782834443;6,660908657;7,917670434
hsa:839;6,892257392;6,097275243;9,259293907;8,163894376;10,13701732
hsa:840;6,811604544;7,525442506;10,96434087;7,985568738;9,919906131
hsa:841;6,887643411;5,983903806;7,103119825;7,640696603;6,884988644
hsa:842;6,670870496;4,053349545;9,648765137;8,630574317;10,52864616
hsa:843;7,103249625;5,350769151;8,124398613;7,696624632;8,222879898
hsa:828;7,097353611;5,569328229;8,234797506;Nan;Nan
hsa:844;6,863529662;6,458611673;17,06367946;6,919352002;7,839203788
hsa:845;6,792543047;1,195347598;13,86729805;11,97719405;7,500642736
hsa:846;6,387571058;4,575539789;8,183009506;7,734105521;6,175137903
hsa:847;9,185819688;6,107913765;11,69948537;8,971492382;12,61239459
hsa:857;8,881711909;6,371273369;13,75152029;12,13886278;7,282548743
hsa:858;7,516061786;4,517678727;11,36837869;9,477674527;9,717912124
hsa:859;6,913171978;6,256633295;14,08080088;8,228496453;9,50779464
hsa:860;6,954298124;4,151363008;8,682331542;6,933898538;6,539077386
hsa:862;6,947019213;3,666505218;10,0847801;8,438423877;7,104948778
hsa:863;6,64811421;8,319807579;10,4608654;6,996716389;8,824958741
hsa:864;7,103526288;4,861028112;7,388458614;7,30552092;8,377690117
hsa:865;8,00804411;9,296332576;10,66513285;8,26117356;9,319793272
hsa:866;6,53577926;6,751945682;5,760220946;7,438326124;14,67192248
hsa:867;6,952991018;4,67383886;8,686919901;7,449437568;7,525129251
hsa:868;7,487534584;5,115044417;10,10780638;7,187408009;8,194156299
hsa:869;6,747964684;4,99004722;9,346735328;7,05278539;9,280074769
hsa:871;7,191108579;4,400738494;6,272396509;9,356702852;6,596935142
hsa:873;7,367720513;5,706530553;10,83003978;8,186743192;11,18636189
hsa:874;9,146629768;5,376081967;10,41151099;8,396827376;5,867896464
hsa:875;6,673937964;4,95979573;7,990185399;7,334183882;12,47732823
hsa:881;6,685435621;3,193771743;8,036723106;6,881224109;6,354028938
hsa:883;7,044164581;3,58142039;7,681658707;9,046968453;9,961304984
hsa:885;6,565339746;4,893847558;5,942514505;7,618268026;6,266786541
hsa:886;6,614649485;3,497097059;10,05421241;6,888912719;7,452206157
hsa:887;8,205749272;6,551878245;7,027630081;8,028160242;8,916775185
hsa:889;6,716655801;4,552585558;11,1034284;8,295680794;9,856999296
hsa:890;6,875534352;5,787314436;8,095951535;6,780590736;7,102725296
hsa:891;6,625872461;4,483420728;5,881276828;6,467292525;8,226412193
hsa:892;7,470359417;5,000238781;8,32631408;9,257623558;11,96416034
hsa:894;9,593881539;;7,357559475;8,356651568;7,271846648
hsa:896;8,535730279;;9,946485429;9,30754237;10,3833803
hsa:898;6,930363179;5,449986073;8,183317896;8,135847778;8,649615459
hsa:899;6,660766075;4,10026739;8,431481159;7,309837627;7,395612855
hsa:861;Nan;1,86393845;Nan;Nan;Nan
hsa:900;8,525121785;8,844705764;16,09844749;9,780582416;12,12644636
hsa:901;6,829384895;5,715856695;10,35767053;8,895043087;8,416707979
hsa:902;9,361521862;8,087950221;12,4651072;9,299366019;10,84415651
hsa:904;7,868166761;6,044612693;9,739469949;7,883089238;8,933690655
hsa:905;6,714754453;;10,36163779;8,536369603;7,179225084
hsa:908;7,420929361;9,092943936;12,29369782;9,404904471;10,36517711
hsa:909;6,533717514;3,635754391;8,743824607;6,770802623;10,01569381
hsa:910;6,584555182;2,381283373;6,968090752;6,712664557;6,055282436
hsa:911;7,028376452;3,454175893;6,534497434;8,296388575;8,884781054
hsa:912;7,180861489;4,227278994;6,153805336;6,378383301;10,06137119
hsa:913;6,823010071;3,559539155;6,852765091;6,512893555;5,724434584
hsa:914;6,746205259;6,298291731;8,804776378;6,957171707;9,751209288
hsa:915;6,627492701;4,671293372;10,15949296;7,23476954;9,280538807
hsa:916;6,618420743;3,224966365;9,101187815;7,979916728;10,45994385
hsa:917;6,741588329;2,666756592;5,605849867;6,664753036;7,948367232
hsa:919;6,607321061;3,492092969;6,480515382;8,266510154;8,167418146
hsa:920;8,575698067;1,388451698;11,70823077;7,499130457;7,027324432
hsa:921;6,484391129;6,044990928;10,510543;8,932893855;7,944272818
hsa:922;7,027253596;1,333423734;9,451004998;7,291041738;11,264208
hsa:923;6,596428322;3,731892572;8,828664293;7,849181963;8,140120715
hsa:924;6,89930858;5,783435196;7,85380924;7,162618875;8,091174512
hsa:925;6,615784022;8,266130621;9,001408194;6,667466405;9,193278936
hsa:928;7,372700456;3,688142595;9,53888664;11,7842504;9,024585638
hsa:929;9,028799914;8,670727054;6,089582893;8,442715466;14,68106268
hsa:930;6,495976512;3,622930351;9,791162889;7,958848474;8,779062689
hsa:931;6,64244069;2,885265084;9,078460904;8,175083507;7,783826864
hsa:932;6,649881959;3,075812353;6,654910293;6,517064628;4,491853096
hsa:933;6,763716973;2,498880968;7,834407088;6,667253087;7,38919321
hsa:939;6,729960561;6,873567152;9,963907561;8,707504085;9,12593001
hsa:940;7,115935075;4,083797234;6,452752915;6,923363581;6,789425429
hsa:941;6,764924654;3,560962174;8,592723435;8,200236554;9,50918118
hsa:942;7,194415038;2,217502718;7,915122954;6,764564278;8,953649237
hsa:943;6,637347962;2,508428653;9,226171322;7,864687595;9,75788999
hsa:944;7,676648232;3,427666328;8,403940975;7,460152786;9,430870664
hsa:945;6,750526115;3,499527024;6,346956889;6,789572768;5,897240426
hsa:946;7,005880312;3,756437001;11,98109729;7,219394991;8,046240826
hsa:947;8,067286568;7,074034394;11,15917757;8,233509433;9,858447308
hsa:948;7,40864714;3,482060932;11,4524916;6,921899551;7,778653303
hsa:926;Nan;4,379898164;Nan;Nan;Nan
hsa:949;7,464766273;3,794553688;7,67923806;6,711799737;7,679256959
hsa:950;8,686048739;6,975582699;12,35516395;8,149526896;9,458876949
hsa:951;7,513057025;3,939226578;6,086463491;7,102542661;8,622051819
hsa:952;6,726749491;3,46727948;11,14618679;7,874680179;7,248876343
hsa:953;6,783378074;3,653496621;8,708263332;8,77170911;7,668242177
hsa:954;6,617910205;5,883525337;6,80983417;7,325926029;8,389738879
hsa:955;7,225171948;6,802464273;7,954674981;8,715333998;10,83462906
hsa:956;7,261436942;9,369855793;11,48899222;7,54344175;9,275426158
hsa:957;6,944225957;4,372324104;9,150665141;6,941575862;12,40907266
hsa:958;6,792042738;4,399045237;7,326509047;7,85415168;8,429110965
hsa:959;6,724131812;4,032982417;6,966937979;7,130199867;7,949534933
hsa:960;7,957492188;4,91478327;8,809393639;8,53173781;8,081100406
hsa:961;8,091810859;4,922891437;10,15445471;8,406235535;7,828438205
hsa:962;6,896211291;4,280413743;8,006194141;7,305158868;10,72834571
hsa:963;8,330298198;4,483840815;8,298000481;9,509937274;11,75772335
hsa:965;7,840451654;1,251527796;8,879149475;7,841178284;5,881169931
hsa:966;8,35228968;9,585374575;13,78607025;10,66566969;11,93227566
hsa:967;Nan;11,92052778;15,08514461;12,18004278;15,13933551
